ID	CATEGORY	SOURCE	TITLE
86	celular-e-smartphone	https://www.buscape.com.br/smartphone-alcatel-3c	Smartphone Alcatel 3C
87	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-6s-128gb	Smartphone Apple iPhone 6S 128GB
88	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-5-plus-32gb	Smartphone Xiaomi Redmi 5 Plus 32GB
89	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-64gb-gamepad-edition	Smartphone Motorola Moto Z 3 Play XT1929 64GB Gamepad Edition
90	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-x-xt1058	Smartphone Motorola Moto X XT1058
91	celular-e-smartphone	https://www.buscape.com.br/smartphone-positivo-twist-mini-s431-8gb	Smartphone Positivo Twist Mini S431 8GB
92	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-6-64gb	Smartphone Apple iPhone 6 64GB
93	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-c-plus-xt1726-8gb	Smartphone Motorola Moto C Plus XT1726 8GB
94	celular-e-smartphone	https://www.buscape.com.br/smartphone-alcatel-pixi-4-6-8050	Smartphone Alcatel Pixi 4 (6) 8050
95	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-64gb-stereo-speaker	Smartphone Motorola Moto Z 3 Play XT1929 64GB Stereo Speaker
96	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-e-4-xt1763-16gb	Smartphone Motorola Moto E 4 XT1763 16GB
97	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k4-novo-x230-8gb	Smartphone LG K4 Novo X230 8GB
98	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-s2-64gb	Smartphone Xiaomi Redmi S2 64GB
99	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-g-5-xt1672-32gb	Smartphone Motorola Moto G 5 XT1672 32GB
100	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k11-alpha-lmx410btw-16gb	Smartphone LG K11 Alpha LMX410BTW 16GB
101	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-go-live-16gb	Smartphone Asus ZenFone Go Live 16GB
102	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-6-32gb	Smartphone Xiaomi Redmi 6 32GB
103	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-7-256gb	Smartphone Apple iPhone 7 256GB
104	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-joy-h222tv	Smartphone LG Joy H222TV
105	celular-e-smartphone	https://www.buscape.com.br/smartphone-alcatel-pixi-4-5-5010-8gb	Smartphone Alcatel Pixi 4 (5) 5010 8GB
106	celular-e-smartphone	https://www.buscape.com.br/smartphone-positivo-twist-mini-s430-8gb	Smartphone Positivo Twist Mini S430 8GB
107	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-6a-32gb	Smartphone Xiaomi Redmi 6A 32GB
108	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-max-m1-zc520kl-32gb	Smartphone Asus ZenFone Max M1 ZC520KL 32GB
109	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j2-prime-sm-g532m-8gb	Smartphone Samsung Galaxy J2 Prime SM-G532M 8GB
110	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-max-zc554kl-32gb-3gb-ram	Smartphone Asus ZenFone 4 Max ZC554KL 32GB 3GB RAM
111	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j1-sm-j120h-8gb	Smartphone Samsung Galaxy J1 SM-J120H 8GB
112	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j7-duo-sm-j720m-32gb	Smartphone Samsung Galaxy J7 Duo SM-J720M 32GB
113	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-c-xt1754-16gb	Smartphone Motorola Moto C XT1754 16GB
114	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j5-sm-j500m-16gb	Smartphone Samsung Galaxy J5 SM-J500M 16GB
115	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-6-64gb	Smartphone Xiaomi Redmi 6 64GB
116	celular-e-smartphone	https://www.buscape.com.br/smartphone-quantum-muv-pro-16gb	Smartphone Quantum MÜV PRO 16GB
117	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-g-4-play-xt1603-16gb	Smartphone Motorola Moto G 4 Play XT1603 16GB
118	celular-e-smartphone	https://www.buscape.com.br/smartphone-positivo-twist-s511-16gb	Smartphone Positivo Twist S511 16GB
119	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-s4-gt-i9505	Smartphone Samsung Galaxy S4 GT-I9505
120	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-e-4-plus-xt1773-16gb	Smartphone Motorola Moto E 4 Plus XT1773 16GB
121	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-selfie-zb553kl-16gb-2gb-ram	Smartphone Asus ZenFone 4 Selfie ZB553KL 16GB 2GB RAM
122	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-g-5-plus-xt1683-32gb	Smartphone Motorola Moto G 5 Plus XT1683 32GB
123	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-64gb-power-pack-dtv-edition	Smartphone Motorola Moto Z 3 Play XT1929 64GB Power Pack & DTV Edition
124	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-a2-lite-32gb	Smartphone Xiaomi Redmi A2 Lite 32GB
125	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j7-prime-sm-g610m-32gb	Smartphone Samsung Galaxy J7 Prime SM-G610M 32GB
126	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-pocophone-f1	Smartphone Xiaomi Pocophone F1
127	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-c-plus-xt1726-16gb	Smartphone Motorola Moto C Plus XT1726 16GB
128	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935-32gb	Smartphone Samsung Galaxy S7 Edge SM-G935 32GB
129	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-live-zb501kl-32gb	Smartphone Asus ZenFone Live ZB501KL 32GB
130	celular-e-smartphone	https://www.buscape.com.br/smartphone-sony-xperia-xa1-32gb	Smartphone Sony Xperia XA1 32GB
131	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-zoom-s-128gb-4gb-ram	Smartphone Asus ZenFone Zoom S 128GB 4GB RAM
132	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-note-8-128gb	Smartphone Samsung Galaxy Note 8 128GB
133	celular-e-smartphone	https://www.buscape.com.br/smartphone-alcatel-a3-xl-16gb	Smartphone Alcatel A3 XL 16GB
134	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-64gb-projector-edition	Smartphone Motorola Moto Z 3 Play XT1929 64GB Projector Edition
135	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-ze554kl-128gb-4gb-ram-sd660	Smartphone Asus ZenFone 4 ZE554KL 128GB 4GB RAM SD660
136	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-a5-sm-a520-64gb	Smartphone Samsung Galaxy A5 SM-A520 64GB
137	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-6a-16gb	Smartphone Xiaomi Redmi 6A 16GB
138	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-g-5-xt1676-16gb-3gb-ram	Smartphone Motorola Moto G 5 XT1676 16GB 3GB RAM
139	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-e-5-xt1944-32gb	Smartphone Motorola Moto E 5 XT1944 32GB
140	celular-e-smartphone	https://www.buscape.com.br/smartphone-alcatel-a5-max-led-edition-32gb	Smartphone Alcatel A5 Max LED Edition 32GB
141	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-note-5-32gb	Smartphone Xiaomi Redmi Note 5 32GB
142	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-c-xt1750-8gb	Smartphone Motorola Moto C XT1750 8GB
143	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k10-pro-m400-32gb	Smartphone LG K10 Pro M400 32GB
144	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j2-prime-sm-g532m-16gb	Smartphone Samsung Galaxy J2 Prime SM-G532M 16GB
145	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-6s-32gb	Smartphone Apple iPhone 6S 32GB
146	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j7-pro-sm-j730-64gb	Smartphone Samsung Galaxy J7 Pro SM-J730 64GB
147	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-a8-plus-sm-a730-64gb	Smartphone Samsung Galaxy A8+ Plus SM-A730 64GB
148	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j6-sm-j600-64gb	Smartphone Samsung Galaxy J6 SM-J600 64GB
149	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j5-prime-sm-g570m-32gb	Smartphone Samsung Galaxy J5 Prime SM-G570M 32GB
150	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j5-pro-sm-j530-32gb	Smartphone Samsung Galaxy J5 Pro SM-J530 32GB
151	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j4-plus-sm-j415g-32gb	Smartphone Samsung Galaxy J4+ Plus SM-J415G 32GB
152	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k10-power-m320tv-32gb	Smartphone LG K10 Power M320TV 32GB
153	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-note-9-sm-n9600-128gb	Smartphone Samsung Galaxy Note 9 SM-N9600 128GB
154	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-128gb	Smartphone Motorola Moto Z 3 Play XT1929 128GB
155	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j6-plus-sm-j610g-32gb	Smartphone Samsung Galaxy J6+ Plus SM-J610G 32GB
156	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j2-pro-sm-j250-16gb	Smartphone Samsung Galaxy J2 Pro SM-J250 16GB
157	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-3-play-xt1929-64gb	Smartphone Motorola Moto Z 3 Play XT1929 64GB
158	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k10-novo-m250-32gb	Smartphone LG K10 Novo M250 32GB
159	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-7-plus-128gb	Smartphone Apple iPhone 7 Plus 128GB
160	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j1-mini-sm-j105-8gb	Smartphone Samsung Galaxy J1 Mini SM-J105 8GB
161	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k11-plus-lmx410bcw-32gb	Smartphone LG K11 Plus LMX410BCW 32GB
162	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-ze554kl-64gb-4gb-ram-sd630	Smartphone Asus ZenFone 4 ZE554KL 64GB 4GB RAM SD630
163	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-6s-64gb	Smartphone Apple iPhone 6S 64GB
164	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-j7-neo-sm-j701-16gb	Smartphone Samsung Galaxy J7 Neo SM-J701 16GB
165	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-selfie-zd553kl-64gb-4gb-ram	Smartphone Asus ZenFone 4 Selfie ZD553KL 64GB 4GB RAM
166	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-z-2-play-xt1710-64gb	Smartphone Motorola Moto Z 2 Play XT1710 64GB
167	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-4-ze554kl-64gb-6gb-ram-sd630	Smartphone Asus ZenFone 4 ZE554KL 64GB 6GB RAM SD630
168	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-8-plus-256gb-special-edition-red	Smartphone Apple iPhone 8 Plus 256GB Special Edition Red
169	celular-e-smartphone	https://www.buscape.com.br/smartphone-samsung-galaxy-s8-plus-sm-g955-64gb	Smartphone Samsung Galaxy S8+ Plus SM-G955 64GB
170	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-64gb	Smartphone Apple iPhone XR 64GB
171	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-128gb-special-edition-red	Smartphone Apple iPhone XR 128GB Special Edition Red
172	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-128gb	Smartphone Apple iPhone XR 128GB
173	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-max-64gb	Smartphone Apple iPhone XS Max 64GB
174	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-64gb-special-edition-red	Smartphone Apple iPhone XR 64GB Special Edition Red
175	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-max-256gb	Smartphone Apple iPhone XS Max 256GB
176	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-256gb	Smartphone Apple iPhone XR 256GB
177	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-q6-32gb	Smartphone LG Q6 32GB
178	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-64gb	Smartphone Apple iPhone XS 64GB
179	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-256gb	Smartphone Apple iPhone XS 256GB
180	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-max-512gb	Smartphone Apple iPhone XS Max 512GB
181	celular-e-smartphone	https://www.buscape.com.br/smartphone-sony-xperia-l2-32gb	Smartphone Sony Xperia L2 32GB
182	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xr-256gb-special-edition-red	Smartphone Apple iPhone XR 256GB Special Edition Red
183	celular-e-smartphone	https://www.buscape.com.br/smartphone-sony-xperia-xa1-plus-32gb	Smartphone Sony Xperia XA1 Plus 32GB
184	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-7-plus-32gb	Smartphone Apple iPhone 7 Plus 32GB
185	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-q6-plus-64gb	Smartphone LG Q6+ Plus 64GB
186	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-xs-512gb	Smartphone Apple iPhone XS 512GB
187	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-k9-lmx210bmw-16gb	Smartphone LG K9 LMX210BMW 16GB
188	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-mi-a2-32gb-4gb-ram	Smartphone Xiaomi Mi A2 32GB 4GB RAM
189	celular-e-smartphone	https://www.buscape.com.br/smartphone-motorola-moto-g-6-xt1925-64gb	Smartphone Motorola Moto G 6 XT1925 64GB
190	celular-e-smartphone	https://www.buscape.com.br/smartphone-apple-iphone-7-32gb	Smartphone Apple iPhone 7 32GB
191	celular-e-smartphone	https://www.buscape.com.br/smartphone-xiaomi-redmi-note-5-64gb	Smartphone Xiaomi Redmi Note 5 64GB
192	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-max-pro-zb602kl-m1-32gb	Smartphone Asus ZenFone Max Pro ZB602KL (M1) 32GB
193	celular-e-smartphone	https://www.buscape.com.br/smartphone-lg-q7-lmq610baw-64gb	Smartphone LG Q7+ LMQ610BAW 64GB
194	celular-e-smartphone	https://www.buscape.com.br/smartphone-asus-zenfone-5z-zs620kl-128gb-6gb-ram	Smartphone Asus ZenFone 5Z ZS620KL 128GB 6GB RAM
